id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,idade_imovel,foi_reformado,comodos_totais,razao_lote_area,anos_desde_reforma,faixa_zipcode
2391602350,2015-02-13,334000.0,1.5,1.0,670.0,5750.0,1.0,0,0,3,7,670.0,0.0,1942,2011,98116,47.5624,-122.394,1170,5750,73,1,2.5,8.582089552238806,4,medio_alto
844001140,2014-10-28,206000.0,3.0,1.0,1050.0,5233.0,1.0,0,0,5,5,1050.0,0.0,1906,0,98010,47.3106,-121.999,970,7500,108,0,4.0,4.983809523809524,0,medio_baixo
5210200131,2014-06-30,491950.0,3.0,2.25,2090.0,10733.0,1.0,0,0,3,7,1440.0,650.0,1958,0,98115,47.6971,-122.281,1740,8100,56,0,5.25,5.135406698564593,0,medio_alto
6893300110,2014-11-13,430000.0,3.0,2.5,2030.0,7770.0,2.0,0,0,3,8,2030.0,0.0,2003,0,98024,47.5253,-121.93,1360,10782,11,0,5.5,3.8275862068965516,0,medio_alto
1796351080,2014-07-18,208000.0,3.0,2.0,1250.0,7995.0,1.0,0,0,4,7,1250.0,0.0,1980,0,98042,47.3684,-122.092,1540,7650,34,0,5.0,6.396,0,baixo
1938400300,2014-07-08,245000.0,4.0,2.25,2600.0,6390.0,1.0,0,0,3,8,1390.0,1210.0,1978,0,98023,47.3174,-122.366,2110,6700,36,0,6.25,2.457692307692308,0,baixo
2877101340,2015-03-18,426000.0,2.0,1.0,640.0,2500.0,1.0,0,0,4,6,640.0,0.0,1918,0,98117,47.6776,-122.361,1460,4200,97,0,3.0,3.90625,0,medio_alto
6084200100,2014-08-01,400000.0,3.0,2.5,2120.0,3742.0,2.0,0,0,3,7,2120.0,0.0,2006,0,98059,47.4787,-122.129,2250,4696,8,0,5.5,1.7650943396226415,0,medio_alto
7977201910,2015-04-14,553000.0,3.0,1.0,1330.0,5100.0,1.0,0,0,3,7,900.0,430.0,1942,0,98115,47.6837,-122.291,1500,5100,73,0,4.0,3.8345864661654137,0,medio_alto
6638900115,2015-03-31,296000.0,2.0,1.0,750.0,4680.0,1.0,0,0,3,5,750.0,0.0,1948,0,98117,47.6919,-122.371,1450,4400,67,0,3.0,6.24,0,medio_alto
2587920110,2015-02-17,428000.0,3.0,2.5,2230.0,19160.0,1.0,0,0,4,8,2230.0,0.0,1977,0,98042,47.3321,-122.105,2400,33120,38,0,5.5,8.591928251121077,0,baixo
3438500714,2014-05-06,325000.0,4.0,2.5,1890.0,6156.0,1.0,0,0,3,7,980.0,910.0,1980,0,98106,47.551,-122.356,1590,6954,34,0,6.5,3.257142857142857,0,baixo
726049184,2014-07-21,294000.0,2.0,1.0,820.0,6366.0,1.0,0,0,5,6,820.0,0.0,1952,0,98133,47.7512,-122.34,1580,10169,62,0,3.0,7.763414634146342,0,medio_baixo
2787720300,2015-03-19,410000.0,3.0,1.75,1880.0,8424.0,1.0,0,0,4,7,1380.0,500.0,1977,0,98059,47.5116,-122.161,1970,8523,38,0,4.75,4.480851063829787,0,medio_alto
2821049048,2014-06-03,590000.0,4.0,3.625,2360.0,19160.0,2.0,0,0,4,8,2360.0,0.0,1939,1987,98003,47.2843,-122.294,2037,35733,75,1,7.625,8.11864406779661,27,baixo
3904901450,2014-11-20,445000.0,3.0,2.25,1850.0,4050.0,2.0,0,0,4,7,1850.0,0.0,1985,0,98029,47.5669,-122.017,1650,4468,29,0,5.25,2.189189189189189,0,medio_alto
9829200495,2015-03-25,921000.0,4.0,2.5,2310.0,5362.0,2.0,0,4,4,8,2010.0,300.0,1928,0,98122,47.6044,-122.284,2530,5960,87,0,6.5,2.3212121212121213,0,medio_alto
1523089097,2015-03-04,496000.0,3.0,1.5,2520.0,19160.0,1.0,0,0,3,8,2520.0,0.0,1955,0,98045,47.4777,-121.763,1470,33750,60,0,4.5,7.603174603174603,0,medio_baixo
2724200705,2014-12-12,95000.0,2.0,1.0,800.0,8550.0,1.0,0,0,3,7,800.0,0.0,1947,0,98198,47.4075,-122.294,1490,8550,67,0,3.0,10.6875,0,baixo
8122600245,2014-09-25,359000.0,4.0,1.75,1580.0,6396.0,1.0,0,0,4,6,790.0,790.0,1945,0,98126,47.5378,-122.369,1180,6396,69,0,5.75,4.048101265822785,0,medio_baixo
1323089184,2014-05-02,452500.0,3.0,2.5,2430.0,19160.0,1.0,0,0,4,7,1570.0,860.0,1985,0,98045,47.4828,-121.718,1560,56827,29,0,5.5,7.88477366255144,0,medio_baixo
2600300110,2014-12-02,555000.0,4.0,1.75,2350.0,6200.0,1.5,0,0,4,7,1410.0,940.0,1946,0,98116,47.559,-122.397,1800,6150,68,0,5.75,2.6382978723404253,0,medio_alto
9485951030,2014-09-24,549900.0,5.0,3.0,3800.0,19160.0,1.5,0,0,4,9,3740.0,0.0,1984,0,98042,47.3488,-122.095,2580,35775,30,0,8.0,5.042105263157895,0,baixo
4021700025,2014-06-10,569000.0,5.0,3.0,3670.0,10583.0,1.0,0,0,5,8,2060.0,1400.0,1952,0,98155,47.7589,-122.277,2720,13865,62,0,8.0,2.883651226158038,0,medio_baixo
2473250850,2014-07-16,318500.0,4.0,2.0,1780.0,7350.0,1.0,0,0,5,7,900.0,880.0,1974,0,98058,47.4562,-122.158,1480,7350,40,0,6.0,4.129213483146067,0,baixo
9828702310,2014-06-11,487028.0,2.0,1.5,1295.0,1093.0,2.0,0,0,3,9,1105.0,190.0,2007,0,98112,47.6192,-122.299,1295,1413,7,0,3.5,0.844015444015444,0,alto
7523700245,2014-10-15,240000.0,3.0,1.0,1350.0,7560.0,1.0,0,0,4,7,950.0,400.0,1959,0,98032,47.3784,-122.303,1470,7560,55,0,4.0,5.6,0,baixo
1765100025,2015-02-02,253000.0,3.0,2.25,1440.0,9806.0,1.0,0,0,3,7,1440.0,0.0,1965,0,98030,47.3857,-122.212,1590,9782,50,0,5.25,6.809722222222222,0,baixo
2011400405,2014-08-31,380000.0,5.0,1.75,1320.0,19160.0,1.0,0,0,4,7,1120.0,200.0,1947,0,98198,47.3937,-122.323,2360,15070,67,0,6.75,14.515151515151516,0,baixo
3410600015,2015-04-06,250000.0,2.0,0.75,700.0,16828.0,1.0,0,0,4,6,700.0,0.0,1958,0,98092,47.3009,-122.125,2010,29316,57,0,2.75,24.04,0,baixo
3276050110,2014-10-10,368500.0,2.0,1.75,2510.0,19141.0,2.0,0,0,3,9,2510.0,0.0,1977,0,98092,47.3103,-122.199,2400,13030,37,0,3.75,7.6258964143426295,0,baixo
7792000025,2015-02-11,340000.0,3.0,1.0,3180.0,19160.0,1.0,0,0,3,8,1400.0,1400.0,1969,0,98022,47.1986,-121.967,2180,27586,46,0,4.0,6.0251572327044025,0,baixo
2810600015,2015-04-27,400000.0,2.0,1.0,910.0,4000.0,1.0,0,0,3,7,910.0,0.0,1918,0,98136,47.5427,-122.388,1060,1346,97,0,3.0,4.395604395604396,0,medio_alto
8081900011,2014-09-16,835000.0,3.0,2.0,1570.0,4625.0,1.5,0,0,5,8,1570.0,0.0,1927,0,98117,47.68,-122.399,1760,4625,87,0,5.0,2.945859872611465,0,medio_alto
104550740,2014-12-01,299000.0,3.0,2.5,2450.0,7062.0,2.0,0,0,3,8,2450.0,0.0,1993,0,98023,47.3061,-122.36,1960,7200,21,0,5.5,2.8824489795918367,0,baixo
1959701745,2014-11-07,1675000.0,5.5,2.25,4234.5,6600.0,2.5,0,0,5,10,3580.0,1330.0,1910,0,98102,47.6458,-122.32,3280,5500,104,0,7.75,1.5586255756287637,0,alto
8078520090,2014-05-14,265000.0,3.0,2.0,1570.0,5706.0,1.0,0,0,3,7,1570.0,0.0,1998,0,98092,47.3156,-122.188,1570,5706,16,0,5.0,3.6343949044585986,0,baixo
6403510090,2014-11-11,437500.0,4.0,2.5,2680.0,7513.0,2.0,0,0,3,8,2680.0,0.0,1998,0,98059,47.4956,-122.161,2640,7243,16,0,6.5,2.803358208955224,0,medio_alto
2326300090,2014-06-04,865000.0,3.0,1.75,2090.0,4725.0,2.0,0,0,3,7,1610.0,480.0,1947,2013,98199,47.657,-122.394,1280,4725,67,1,4.75,2.2607655502392343,1,alto
8078380090,2015-03-11,626000.0,3.0,2.0,2150.0,7200.0,1.0,0,0,3,8,2150.0,0.0,1988,0,98029,47.5709,-122.018,2510,7222,27,0,5.0,3.3488372093023258,0,medio_alto
7132300042,2014-10-28,247300.0,2.0,2.0,1140.0,1118.0,2.0,0,0,3,7,1040.0,100.0,2009,0,98144,47.596,-122.311,1140,1118,5,0,4.0,0.980701754385965,0,medio_alto
3861470110,2014-06-23,2075000.0,4.0,3.5,4230.0,19160.0,2.0,0,0,3,11,3740.0,0.0,1997,0,98004,47.5954,-122.206,3980,20489,17,0,7.5,4.529550827423168,0,alto
2734101055,2014-10-01,425000.0,3.0,1.0,1790.0,6000.0,1.5,0,0,2,8,1790.0,0.0,1937,0,98108,47.5448,-122.32,1060,4000,77,0,4.0,3.35195530726257,0,medio_baixo
4039701080,2014-06-25,905000.0,5.0,3.5,3100.0,10200.0,1.0,0,4,3,9,1660.0,1400.0,1970,0,98008,47.6134,-122.112,2700,10455,44,0,8.5,3.2903225806451615,0,alto
464000600,2014-08-27,641250.0,3.0,2.5,2220.0,2550.0,3.0,0,2,3,10,2220.0,0.0,1990,0,98117,47.6963,-122.393,2200,5610,24,0,5.5,1.1486486486486487,0,medio_alto
5437400100,2015-03-31,675000.0,4.0,2.5,2370.0,9679.0,2.0,0,0,3,8,2370.0,0.0,1984,0,98027,47.5631,-122.085,2290,7944,31,0,6.5,4.0839662447257385,0,medio_alto
1423089055,2014-06-13,845000.0,4.0,2.75,4070.0,19160.0,2.0,0,0,3,9,3740.0,0.0,2002,0,98045,47.4843,-121.752,2970,95832,12,0,6.75,4.707616707616707,0,medio_baixo
6713700100,2014-09-07,401500.0,4.0,1.0,1790.0,8400.0,1.0,0,0,4,7,1260.0,530.0,1954,0,98133,47.7627,-122.353,1470,8400,60,0,5.0,4.692737430167598,0,medio_baixo
339600110,2014-09-23,395000.0,3.0,2.5,1610.0,3755.0,2.0,0,0,3,7,1610.0,0.0,1987,0,98052,47.6825,-122.097,1300,3823,27,0,5.5,2.3322981366459627,0,medio_alto
5021900090,2015-03-06,1100000.0,5.0,2.75,2830.0,18050.0,1.0,0,0,5,7,1630.0,1200.0,1958,0,98040,47.5773,-122.226,2370,14250,57,0,7.75,6.3780918727915195,0,alto
6099400053,2014-05-29,145000.0,3.0,1.0,1010.0,5490.0,1.0,0,0,3,6,1010.0,0.0,1954,0,98168,47.4762,-122.293,1740,10658,60,0,4.0,5.435643564356436,0,baixo
7518508625,2015-04-16,900000.0,3.0,1.0,1560.0,3825.0,1.5,0,0,3,8,1390.0,170.0,1930,0,98117,47.6803,-122.387,1700,5100,85,0,4.0,2.451923076923077,0,medio_alto
8143000490,2015-01-12,374500.0,3.0,1.5,1330.0,8636.0,1.0,0,0,4,7,1330.0,0.0,1968,0,98034,47.7289,-122.203,1370,7475,47,0,4.5,6.493233082706767,0,medio_alto
3260000300,2014-11-18,850000.0,4.0,2.25,2330.0,10451.0,2.0,0,0,4,8,2330.0,0.0,1965,0,98005,47.6044,-122.168,1880,8400,49,0,6.25,4.485407725321888,0,alto
5742600090,2015-04-25,490000.0,3.0,1.0,960.0,5750.0,1.0,0,0,3,7,960.0,0.0,1951,0,98116,47.5689,-122.393,1520,5750,64,0,4.0,5.989583333333333,0,medio_alto
7212650850,2015-04-27,304000.0,3.0,2.5,1710.0,6773.0,2.0,0,0,3,8,1710.0,0.0,1993,0,98003,47.2635,-122.312,2220,7551,22,0,5.5,3.9608187134502923,0,baixo
9158800090,2014-07-03,400000.0,4.0,2.25,2230.0,7200.0,1.0,0,0,4,7,1300.0,930.0,1963,0,98133,47.7648,-122.33,2010,7752,51,0,6.25,3.2286995515695067,0,medio_baixo
7820000038,2014-11-14,454000.0,3.0,2.0,1700.0,10000.0,2.0,0,0,3,8,1700.0,0.0,1992,0,98011,47.7661,-122.205,1460,9621,22,0,5.0,5.882352941176471,0,medio_baixo
7135300026,2014-12-24,160000.0,2.0,2.0,1040.0,4750.0,1.0,0,0,2,6,850.0,190.0,1950,0,98118,47.5293,-122.272,1350,5000,64,0,4.0,4.5673076923076925,0,medio_baixo
8562700300,2014-07-08,542000.0,3.0,1.75,1070.0,8030.0,1.0,0,0,3,7,1070.0,0.0,1966,2014,98052,47.67,-122.155,1540,7875,48,1,4.75,7.5046728971962615,0,medio_alto
6114400028,2014-06-18,403500.0,5.0,2.5,3600.0,17300.0,1.0,0,0,4,8,2410.0,1190.0,1968,0,98166,47.4468,-122.341,2620,30200,46,0,7.5,4.805555555555555,0,medio_baixo
3793501130,2015-03-16,418000.0,4.0,2.5,2750.0,8471.0,2.0,0,0,3,7,2750.0,0.0,2003,0,98038,47.3671,-122.029,2610,7482,12,0,6.5,3.080363636363636,0,medio_baixo
6052400625,2015-03-26,406000.0,4.0,1.5,1920.0,6000.0,2.0,0,1,3,7,1920.0,0.0,1951,0,98198,47.4029,-122.321,1920,6000,64,0,5.5,3.125,0,baixo
2560805630,2014-09-23,242500.0,3.0,2.25,1770.0,10000.0,1.0,0,0,3,7,1340.0,430.0,1978,0,98198,47.3814,-122.322,1270,5055,36,0,5.25,5.649717514124294,0,baixo
9558020600,2015-04-07,425000.0,4.0,2.5,2460.0,5440.0,2.0,0,0,3,9,2460.0,0.0,2003,0,98058,47.448,-122.121,2460,5124,12,0,6.5,2.2113821138211383,0,baixo
9136101335,2014-05-15,613000.0,4.0,2.0,1550.0,4815.0,1.5,0,0,3,7,1550.0,0.0,1909,0,98103,47.667,-122.336,1680,4013,105,0,6.0,3.106451612903226,0,medio_alto
9407101380,2014-12-30,189000.0,3.0,2.0,1460.0,11481.0,1.0,0,0,2,7,1170.0,290.0,1995,0,98045,47.4493,-121.777,1540,9680,19,0,5.0,7.8636986301369864,0,medio_baixo
8901500178,2014-10-30,700000.0,4.0,2.25,2440.0,9450.0,1.5,0,0,3,7,2440.0,0.0,1947,2014,98125,47.7061,-122.307,1720,7503,67,1,6.25,3.872950819672131,0,medio_baixo
9551201250,2014-09-02,750000.0,3.0,1.0,1640.0,6516.0,1.5,0,0,4,7,1440.0,200.0,1935,0,98103,47.6693,-122.339,1770,4000,79,0,4.0,3.973170731707317,0,medio_alto
3544400236,2014-07-07,494000.0,2.0,1.0,1290.0,4650.0,1.0,0,0,4,7,1290.0,0.0,1906,0,98115,47.6877,-122.325,1640,3900,108,0,3.0,3.604651162790698,0,medio_alto
7215730090,2014-06-09,700000.0,4.0,3.0,3150.0,7778.0,2.0,0,0,3,9,3150.0,0.0,2000,0,98075,47.5972,-122.018,2970,6500,14,0,7.0,2.4692063492063494,0,alto
8682291390,2015-04-03,705000.0,2.0,2.5,2305.0,5580.0,1.0,0,0,3,8,2305.0,0.0,2007,0,98077,47.7203,-122.024,1440,5748,8,0,4.5,2.420824295010846,0,alto
1770000490,2014-05-22,356000.0,2.0,1.75,1060.0,16470.0,1.0,0,0,3,7,1060.0,0.0,1977,0,98072,47.7409,-122.089,1790,16748,37,0,3.75,15.537735849056604,0,medio_alto
2935400100,2014-05-22,625000.0,3.0,1.75,2060.0,12558.0,1.0,0,0,4,7,1350.0,710.0,1984,0,98052,47.6659,-122.144,1850,8722,30,0,4.75,6.096116504854369,0,medio_alto
7686205020,2015-03-12,144975.0,2.0,1.0,900.0,7500.0,1.0,0,0,3,5,900.0,0.0,1940,0,98198,47.4177,-122.319,1350,7500,75,0,3.0,8.333333333333334,0,baixo
3629921240,2014-07-28,970000.0,4.0,3.625,3890.0,5906.0,2.0,0,3,3,11,3060.0,830.0,2004,0,98029,47.5426,-121.995,4170,6052,10,0,7.625,1.5182519280205655,0,medio_alto
1775801340,2014-06-06,415000.0,3.0,1.75,1910.0,12596.0,1.0,0,0,3,7,1340.0,570.0,1977,0,98072,47.7399,-122.099,1550,13310,37,0,4.75,6.5947643979057595,0,medio_alto
3574801780,2014-05-05,485000.0,4.0,3.0,2340.0,7048.0,1.0,0,0,4,8,1340.0,1000.0,1979,0,98034,47.7306,-122.227,1440,8088,35,0,7.0,3.011965811965812,0,medio_alto
7854800090,2014-11-07,799950.0,3.0,3.0,2900.0,11769.0,2.0,0,0,3,10,2900.0,0.0,1997,0,98052,47.6993,-122.118,2900,9611,17,0,6.0,4.058275862068966,0,medio_alto
4054530090,2015-04-29,783350.0,4.0,2.5,3290.0,19160.0,2.0,0,0,3,10,3290.0,0.0,1991,0,98077,47.7231,-122.038,4090,40371,24,0,6.5,5.82370820668693,0,alto
8807900236,2014-12-19,430000.0,1.5,1.0,630.0,1362.0,1.0,0,0,3,7,630.0,0.0,1943,0,98109,47.6342,-122.342,1090,1376,71,0,2.5,2.1619047619047618,0,alto
1118001408,2014-11-24,2544750.0,5.0,3.625,4234.5,13431.0,2.0,0,0,4,10,3740.0,360.0,1941,0,98112,47.6306,-122.288,3750,11596,73,0,8.625,3.171803046404534,0,alto
9290850740,2014-06-18,975000.0,4.0,2.5,4234.5,19160.0,1.0,0,0,3,10,2680.0,1400.0,1991,0,98053,47.6915,-122.053,3630,36180,23,0,6.5,4.5247372771283505,0,alto
3025059089,2015-05-05,950000.0,3.0,1.5,1700.0,8050.0,1.0,0,0,3,7,1130.0,570.0,1950,0,98004,47.6304,-122.218,2920,12239,65,0,4.5,4.735294117647059,0,alto
923000265,2014-08-06,350000.0,2.0,1.0,1430.0,8157.0,1.5,0,0,3,7,1150.0,280.0,1944,0,98177,47.7256,-122.361,1820,8157,70,0,3.0,5.7041958041958045,0,alto
8901001335,2014-11-03,637000.0,4.0,2.75,2850.0,7510.0,2.0,0,0,3,8,2850.0,0.0,2008,0,98125,47.7097,-122.305,1510,8833,6,0,6.75,2.635087719298246,0,medio_baixo
1523059066,2015-02-19,895000.0,3.0,2.0,2160.0,19160.0,1.0,0,0,3,10,2160.0,0.0,1991,0,98059,47.4806,-122.152,2760,9620,24,0,5.0,8.87037037037037,0,medio_alto
5249801785,2014-12-05,579000.0,2.0,2.0,1760.0,7200.0,1.0,0,0,5,7,880.0,880.0,1946,0,98118,47.5658,-122.276,1760,7200,68,0,4.0,4.090909090909091,0,medio_baixo
2190601055,2014-06-24,314900.0,4.0,1.75,2700.0,19160.0,1.0,0,0,3,7,1380.0,1320.0,1958,0,98003,47.2877,-122.293,2460,34850,56,0,5.75,7.0962962962962965,0,baixo
1917300025,2015-01-27,122000.0,2.0,1.0,860.0,6000.0,1.0,0,0,3,6,860.0,0.0,1945,0,98022,47.2109,-121.985,1300,6000,70,0,3.0,6.976744186046512,0,baixo
3797000300,2014-08-08,405000.0,2.0,1.0,880.0,3000.0,1.0,0,0,5,7,880.0,0.0,1927,0,98103,47.6868,-122.349,1300,3000,87,0,3.0,3.409090909090909,0,medio_alto
5332200026,2014-05-08,553650.0,2.0,2.5,1360.0,1349.0,2.0,0,0,3,8,1050.0,310.0,1997,0,98112,47.6254,-122.292,1430,4400,17,0,4.5,0.9919117647058824,0,alto
3278602760,2015-02-03,369900.0,2.0,2.5,1770.0,1853.0,3.0,0,0,3,8,1770.0,0.0,2007,0,98126,47.5472,-122.371,1770,1924,8,0,4.5,1.0468926553672315,0,medio_baixo
2721049059,2014-05-28,225000.0,3.0,2.0,2030.0,19160.0,1.0,0,0,4,7,1220.0,810.0,1979,0,98001,47.2718,-122.291,1980,15204,35,0,5.0,9.438423645320198,0,baixo
2172000750,2014-05-27,160000.0,2.0,1.0,1180.0,9350.0,1.0,0,0,3,6,1180.0,0.0,1918,0,98178,47.4889,-122.259,1780,9306,96,0,3.0,7.923728813559322,0,baixo
1022069058,2014-10-09,449500.0,4.0,2.0,2430.0,19160.0,1.0,0,0,3,8,1310.0,1120.0,1961,0,98038,47.4116,-122.029,2220,150282,53,0,6.0,7.88477366255144,0,medio_baixo
249000115,2014-08-28,650000.0,3.0,1.0,1300.0,8266.0,1.0,0,0,4,7,1300.0,0.0,1953,0,98004,47.6337,-122.199,1300,8707,61,0,4.0,6.358461538461539,0,alto
7214710300,2014-07-16,542126.0,4.0,2.5,2360.0,19160.0,2.0,0,0,3,8,2360.0,0.0,1977,0,98077,47.7661,-122.071,2850,39216,37,0,6.5,8.11864406779661,0,alto
192450300,2014-09-19,309950.0,3.0,1.5,1200.0,15606.0,1.0,0,0,3,7,1200.0,0.0,1985,0,98045,47.4752,-121.755,1210,15606,29,0,4.5,13.005,0,medio_baixo
3356403820,2014-12-05,115000.0,2.0,1.0,1000.0,16524.0,1.0,0,0,3,5,1000.0,0.0,1913,0,98001,47.2841,-122.255,1350,10208,101,0,3.0,16.524,0,baixo
8075400100,2014-12-31,221700.0,2.0,1.5,1556.0,19160.0,1.0,0,0,4,7,1556.0,0.0,1957,0,98032,47.3891,-122.282,2250,17286,57,0,3.5,12.313624678663238,0,baixo
1982200245,2015-01-27,726000.0,3.0,2.5,1890.0,3880.0,1.5,0,0,4,8,1460.0,430.0,1915,0,98107,47.6642,-122.362,1010,3880,100,0,5.5,2.052910052910053,0,medio_alto
7905200037,2014-11-19,515000.0,3.0,1.75,1810.0,5733.0,1.0,0,0,4,7,1010.0,800.0,1926,0,98116,47.5709,-122.388,1260,4680,88,0,4.75,3.1674033149171272,0,medio_alto
2597531030,2014-08-26,756000.0,4.0,2.5,2730.0,10753.0,2.0,0,0,3,9,2730.0,0.0,1991,0,98006,47.5414,-122.133,3090,10740,23,0,6.5,3.938827838827839,0,alto
5318100645,2014-05-27,1570000.0,4.0,3.625,3070.0,5850.0,2.0,0,0,5,9,2400.0,670.0,1927,0,98112,47.633,-122.283,2940,5573,87,0,7.625,1.9055374592833876,0,alto
7504400850,2014-05-21,442000.0,4.0,2.25,2080.0,12007.0,1.0,0,0,4,8,1220.0,860.0,1979,0,98074,47.6259,-122.051,2110,12459,35,0,6.25,5.772596153846154,0,alto
1761300110,2014-07-02,260000.0,4.0,2.0,1620.0,7992.0,2.0,0,0,4,7,1620.0,0.0,1975,0,98031,47.395,-122.176,1710,7500,39,0,6.0,4.933333333333334,0,baixo
9390700100,2014-09-10,390000.0,2.0,1.75,1150.0,2723.0,1.0,0,0,4,7,770.0,380.0,1923,0,98102,47.6357,-122.322,1440,4000,91,0,3.75,2.3678260869565215,0,alto
7518503200,2014-07-01,459500.0,2.0,1.0,1250.0,3825.0,1.0,0,0,3,7,850.0,400.0,1929,0,98117,47.6805,-122.38,1370,4998,85,0,3.0,3.06,0,medio_alto
3971700940,2014-09-30,330000.0,3.0,1.5,1430.0,8000.0,1.0,0,0,5,7,1430.0,0.0,1948,0,98155,47.772,-122.322,1410,9820,66,0,4.5,5.594405594405594,0,medio_baixo
1446403835,2014-11-03,189000.0,2.0,1.0,790.0,7128.0,1.0,0,0,3,6,790.0,0.0,1944,0,98168,47.4873,-122.324,1110,7150,70,0,3.0,9.022784810126582,0,baixo
9183702251,2014-12-11,280000.0,3.0,1.0,1200.0,9322.0,1.5,0,0,4,7,1200.0,0.0,1954,0,98030,47.3749,-122.225,1540,9677,60,0,4.0,7.7683333333333335,0,baixo
5589900590,2014-05-05,400000.0,2.0,1.75,2110.0,9519.0,1.0,0,0,2,7,2110.0,0.0,1948,0,98155,47.7504,-122.306,1480,9519,66,0,3.75,4.511374407582938,0,medio_baixo
7227501745,2015-03-25,368000.0,4.0,2.0,3160.0,11193.0,1.0,0,0,5,6,2410.0,750.0,1942,0,98056,47.4937,-122.184,1020,5940,73,0,6.0,3.5420886075949367,0,medio_baixo
2473350930,2014-06-09,390000.0,4.0,1.75,2700.0,7875.0,1.5,0,0,4,8,2700.0,0.0,1968,0,98058,47.454,-122.144,2220,7875,46,0,5.75,2.9166666666666665,0,baixo
6450303820,2014-09-30,245000.0,2.0,1.0,820.0,7475.0,1.0,0,0,3,6,820.0,0.0,1945,0,98133,47.7321,-122.341,1030,5720,69,0,3.0,9.115853658536585,0,medio_baixo
5469000100,2014-08-06,375000.0,4.0,2.5,1800.0,8432.0,1.0,0,0,4,7,1200.0,600.0,1960,0,98133,47.7463,-122.336,1780,8432,54,0,6.5,4.684444444444445,0,medio_baixo
8679600100,2015-01-30,465000.0,5.0,1.5,1750.0,12491.0,1.0,0,0,3,6,1390.0,360.0,1961,0,98033,47.6995,-122.174,1560,12473,54,0,6.5,7.137714285714286,0,alto
638100015,2015-03-12,445000.0,3.0,2.0,1540.0,19160.0,1.0,0,0,3,7,1540.0,0.0,1997,0,98059,47.5018,-122.126,1250,9100,18,0,5.0,12.441558441558442,0,medio_alto
3241600015,2015-03-05,250000.0,3.0,1.0,1130.0,7800.0,1.0,0,0,3,7,1130.0,0.0,1952,0,98118,47.5239,-122.288,1170,7800,63,0,4.0,6.902654867256637,0,medio_baixo
6411600026,2014-10-03,475500.0,3.0,1.0,1500.0,9416.0,1.0,0,0,4,8,1500.0,0.0,1952,0,98133,47.7135,-122.332,1440,7200,62,0,4.0,6.277333333333333,0,medio_baixo
3179101050,2014-08-04,672324.0,2.0,1.75,1600.0,5795.0,1.5,0,0,3,8,1600.0,0.0,1940,0,98105,47.6709,-122.276,2310,6301,74,0,3.75,3.621875,0,alto
5363200266,2014-06-23,420000.0,3.0,2.0,1200.0,5029.0,1.0,0,0,3,6,880.0,320.0,1937,0,98115,47.6936,-122.294,1510,5854,77,0,5.0,4.190833333333333,0,medio_alto
7518502490,2014-12-29,515000.0,3.0,2.0,1690.0,5100.0,1.5,0,0,5,7,1690.0,0.0,1907,0,98117,47.6801,-122.38,1690,5100,107,0,5.0,3.0177514792899407,0,medio_alto
7732400490,2014-11-05,732350.0,4.0,2.5,2270.0,7665.0,2.0,0,0,3,9,2270.0,0.0,1986,0,98052,47.6612,-122.148,2450,8706,28,0,6.5,3.3766519823788546,0,medio_alto
5416510110,2014-06-05,297500.0,4.0,2.5,1910.0,5000.0,2.0,0,0,3,7,1910.0,0.0,2005,0,98038,47.3608,-122.036,2020,5000,9,0,6.5,2.6178010471204187,0,medio_baixo
8604900017,2014-10-08,475000.0,3.0,1.5,1640.0,2720.0,1.5,0,0,3,8,1640.0,0.0,1929,0,98115,47.6869,-122.317,1490,4375,85,0,4.5,1.6585365853658536,0,medio_alto
808300490,2015-05-05,414000.0,4.0,2.5,2120.0,6497.0,2.0,0,0,3,7,2120.0,0.0,2003,0,98019,47.7241,-121.957,2230,6300,12,0,6.5,3.064622641509434,0,medio_baixo
6855700115,2014-06-26,357250.0,3.0,1.5,1400.0,8840.0,1.0,0,0,4,6,1400.0,0.0,1952,0,98125,47.7273,-122.309,1260,8840,62,0,4.5,6.314285714285714,0,medio_baixo
9325800110,2014-10-30,289950.0,2.0,1.0,760.0,6000.0,1.0,0,0,4,6,760.0,0.0,1950,0,98133,47.7168,-122.34,950,6000,64,0,3.0,7.894736842105263,0,medio_baixo
8121100015,2015-05-05,550000.0,3.0,1.0,1070.0,3713.0,1.0,0,0,4,6,1070.0,0.0,1917,0,98118,47.5683,-122.285,1290,3960,98,0,4.0,3.4700934579439253,0,medio_baixo
8568700015,2015-04-23,446000.0,3.0,1.75,1460.0,9998.0,1.0,0,0,3,7,960.0,500.0,1958,0,98028,47.7434,-122.242,1460,9998,57,0,4.75,6.847945205479452,0,medio_baixo
6399600115,2014-10-15,279000.0,3.0,1.5,1280.0,16738.0,1.5,0,0,4,5,1280.0,0.0,1932,0,98038,47.3895,-122.023,1590,16317,82,0,4.5,13.0765625,0,medio_baixo
5651010300,2014-08-21,370000.0,3.0,2.25,1650.0,4859.0,2.0,0,0,3,7,1650.0,0.0,1988,0,98011,47.7729,-122.172,1890,5018,26,0,5.25,2.944848484848485,0,medio_baixo
