id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,log_price,log_sqft_lot
7231502505,20150312T000000,220000.0,2.0,1.0,780.0,6000.0,1.0,0,0,5,6,780.0,0.0,1923,0,98055,47.4759,-122.208,1080,6000,12.301387370778713,8.699681400989514
7555220140,20140916T000000,675000.0,4.0,2.75,2240.0,8937.0,1.0,0,0,4,8,1460.0,780.0,1976,0,98033,47.6495,-122.194,2360,9038,13.42246945133505,9.098067129493398
7445000105,20140522T000000,373500.0,2.0,1.0,800.0,3330.0,1.0,0,0,3,7,800.0,0.0,1918,0,98107,47.6566,-122.358,1300,4320,12.830675960927596,8.11102783819368
5583200810,20150402T000000,662700.0,2.0,1.5,2440.0,6900.0,2.0,0,0,3,7,1590.0,850.0,1910,0,98118,47.5568,-122.271,1770,6900,13.4040791870536,8.839421607620602
7340600827,20140516T000000,239950.0,5.0,1.0,1460.0,6032.0,2.0,0,0,4,6,1460.0,0.0,1941,0,98168,47.487,-122.282,1060,10300,12.388190014812611,8.704999678440762
7436900045,20140925T000000,383000.0,3.0,1.0,1150.0,10196.0,1.0,0,0,4,7,1150.0,0.0,1957,0,98052,47.6788,-122.162,1410,8925,12.855792879125431,9.229848838364227
4027701294,20150129T000000,485000.0,3.0,2.75,2650.0,12350.0,1.0,0,0,4,7,1470.0,1180.0,1975,0,98028,47.7669,-122.268,1950,14075,13.091906231773164,9.421492310438014
3570000160,20140710T000000,610000.0,4.0,2.75,2600.0,19160.0,1.0,0,0,5,8,1580.0,1020.0,1976,0,98075,47.593,-122.054,2300,27820,13.321215875492413,10.507366265337891
9276202190,20140808T000000,545000.0,5.5,1.75,1820.0,6250.0,1.0,0,0,3,7,1130.0,690.0,1954,0,98116,47.579,-122.39,1820,5750,13.208542908506082,8.740496729931813
5016002180,20140708T000000,780000.0,2.0,2.5,2560.0,2500.0,2.0,0,0,5,8,1690.0,870.0,1901,0,98112,47.6233,-122.3,1890,5000,13.567050480716235,7.824445930877619
7300000550,20150424T000000,305000.0,3.0,2.5,1714.0,3240.0,2.0,0,0,3,8,1714.0,0.0,2005,0,98055,47.4288,-122.19,1714,3240,12.628070334272698,8.083637203141548
6817810310,20140612T000000,405000.0,3.0,1.0,1330.0,15678.0,1.0,0,0,3,7,900.0,430.0,1984,0,98074,47.6355,-122.037,1330,12696,12.91164481522143,9.66007751636045
7851980260,20140730T000000,1110000.0,5.0,3.5,4234.5,12231.0,2.0,0,4,3,11,3740.0,1400.0,2001,0,98065,47.5373,-121.865,5380,12587,13.919871474189012,9.411810747608898
1423400260,20150402T000000,273000.0,3.0,1.75,2050.0,9045.0,2.0,0,0,4,6,2050.0,0.0,1959,0,98058,47.4572,-122.18,1200,9045,12.51723073716405,9.11007795003779
3876810140,20140527T000000,326500.0,3.0,1.0,1810.0,12375.0,2.0,0,0,3,7,1810.0,0.0,1970,0,98072,47.7427,-122.172,1420,9357,12.696188290481068,9.423514392252901
3276180140,20150424T000000,365000.0,3.0,1.75,1380.0,9134.0,1.0,0,0,5,7,880.0,500.0,1981,0,98056,47.5087,-122.193,1400,8190,12.807655372286902,9.119868468812108
9808590310,20150408T000000,1000750.0,3.0,2.75,3070.0,10739.0,2.0,0,0,3,10,2440.0,630.0,1987,0,98004,47.6444,-122.191,3490,11913,13.816261276104884,9.281730368062856
546000045,20150325T000000,422500.0,2.0,1.0,800.0,4046.0,1.0,0,0,3,7,800.0,0.0,1940,0,98117,47.6895,-122.382,1400,4046,12.95394709264047,8.305731144875866
2595650060,20150324T000000,354450.0,4.0,2.75,2140.0,9920.0,2.0,0,0,3,8,2140.0,0.0,1993,0,98001,47.3529,-122.274,2130,9920,12.778325392551578,9.202409001649903
1771110550,20141204T000000,320000.0,3.0,1.0,1330.0,9540.0,1.0,0,0,4,7,1330.0,0.0,1971,0,98077,47.758,-122.075,1250,10350,12.676079399771027,9.163353580751846
5335700030,20140603T000000,223000.0,3.0,1.0,1030.0,9120.0,1.0,0,0,3,7,1030.0,0.0,1961,0,98032,47.3607,-122.291,1470,10220,12.314931534737134,9.118334726180159
7203101580,20140724T000000,410000.0,3.0,2.5,1740.0,4948.0,2.0,0,0,3,7,1740.0,0.0,2008,0,98053,47.6966,-122.025,1290,3383,12.923914877701906,8.506940814951886
272000125,20140829T000000,438000.0,3.0,1.0,1200.0,4000.0,1.5,0,0,4,6,1200.0,0.0,1923,0,98144,47.5881,-122.299,1390,4000,12.989976472461,8.294299608857235
2770601741,20141106T000000,390000.0,3.0,3.0,1490.0,2944.0,2.0,0,0,3,7,960.0,530.0,1993,0,98199,47.6506,-122.384,1590,1600,12.873904582205107,7.987864096085687
4250200140,20150219T000000,298500.0,4.0,2.5,1890.0,5954.0,2.0,0,0,3,7,1890.0,0.0,2004,0,98092,47.3293,-122.194,2030,5880,12.606528561892935,8.691986481789401
8965400390,20140905T000000,749999.0,5.0,2.25,3060.0,13630.0,2.0,0,0,3,10,3060.0,0.0,1989,0,98006,47.5585,-122.117,3430,10700,13.527828485512494,9.520101889570842
5071401000,20140829T000000,779000.0,5.5,2.5,3250.0,12000.0,1.0,0,1,3,8,1800.0,1400.0,1966,0,98115,47.6935,-122.28,3490,10320,13.565767608549109,9.392745258631441
3760500435,20150114T000000,570000.0,3.0,2.75,2730.0,11936.0,2.0,0,2,3,8,1530.0,1200.0,1978,0,98034,47.6987,-122.231,2810,12333,13.25339339419516,9.387398099095039
5680000260,20150512T000000,385000.0,3.0,1.0,810.0,4600.0,1.0,0,0,3,6,810.0,0.0,1918,0,98144,47.5712,-122.316,1520,4800,12.861001210669146,8.434028950155469
9170500060,20140818T000000,649000.0,4.0,2.0,2240.0,11040.0,1.0,0,0,5,8,1120.0,1120.0,1961,0,98033,47.693,-122.168,1790,11040,13.38318953651709,9.309370895439137
795000885,20141001T000000,283000.0,3.0,1.0,1740.0,5247.0,1.0,0,0,3,7,1270.0,470.0,1947,0,98168,47.5049,-122.329,1070,5636,12.553205710188037,8.565602330623925
4038600260,20140922T000000,699900.0,4.0,2.25,2380.0,16236.0,1.0,0,0,3,7,1540.0,840.0,1961,0,98008,47.6126,-122.12,2230,8925,13.45869417545215,9.695047867587114
4406000560,20150220T000000,278500.0,4.0,1.0,1540.0,8400.0,1.0,0,0,3,7,770.0,770.0,1971,0,98058,47.4278,-122.152,1520,9891,12.537176929007302,9.036106025364846
2260000340,20141115T000000,700000.0,4.0,1.75,2340.0,9100.0,1.0,0,0,3,8,1610.0,730.0,1975,0,98052,47.6401,-122.108,2470,11000,13.45883704259595,9.116139576577355
9510310030,20140728T000000,535000.0,4.0,2.75,2710.0,19160.0,2.0,0,0,3,9,2710.0,0.0,1995,0,98045,47.4745,-121.724,2710,33955,13.190023895035274,10.735613760377523
4245400045,20140923T000000,234500.0,3.0,1.75,1310.0,18400.0,1.0,0,0,3,7,870.0,440.0,1954,0,98168,47.5035,-122.302,1840,10790,12.365215131251702,9.820160289946374
9371700132,20140806T000000,374150.0,3.0,1.75,1390.0,9585.0,1.0,0,0,4,7,1390.0,0.0,1973,0,98133,47.752,-122.35,1240,8188,12.832414738229776,9.168058979719577
7272001610,20150317T000000,397000.0,4.0,2.5,2201.0,9542.0,2.0,0,0,3,8,2201.0,0.0,2006,0,98198,47.4002,-122.317,1990,9542,12.891694078557842,9.163563180417254
1324059139,20140918T000000,613000.0,3.0,2.25,1960.0,10385.0,1.0,0,0,3,8,1960.0,0.0,1988,0,98008,47.5736,-122.109,2800,12632,13.326121846238388,9.248214024404264
1552100135,20140609T000000,1150000.0,3.0,2.5,2850.0,10474.0,1.0,0,0,4,8,1730.0,1120.0,1954,0,98004,47.6218,-122.209,2820,10474,13.955273369904273,9.25674674479034
1257200060,20150327T000000,595000.0,4.0,1.75,1880.0,4080.0,1.0,0,0,3,7,940.0,940.0,1924,0,98115,47.6754,-122.327,1410,4080,13.296318365198623,8.314097335405807
2822059350,20140910T000000,340000.0,5.0,2.75,2440.0,6858.0,2.0,0,0,3,8,2440.0,0.0,2003,0,98030,47.3655,-122.174,2300,6858,12.73670383776449,8.83331693749932
2781260070,20150108T000000,388000.0,4.0,2.5,2560.0,5800.0,2.0,0,0,3,9,2560.0,0.0,2005,0,98038,47.3474,-122.025,3040,5800,12.868763195921677,8.665785595466064
619000045,20140922T000000,404000.0,3.0,1.75,1410.0,15210.0,1.0,0,0,3,7,1410.0,0.0,1950,2014,98166,47.4181,-122.339,1970,16290,12.90917263218775,9.629774129311743
8934100125,20140829T000000,810000.0,3.0,2.0,2870.0,6360.0,1.5,0,1,4,8,1790.0,1080.0,1946,0,98115,47.6813,-122.275,2310,6466,13.60479076121576,8.757940876678804
2472920140,20150403T000000,405000.0,4.0,2.5,2620.0,9359.0,2.0,0,0,3,9,2620.0,0.0,1987,0,98058,47.438,-122.152,2580,7433,12.91164481522143,9.144200569471638
7215730310,20140714T000000,726000.0,5.0,3.0,2970.0,10335.0,2.0,0,0,3,9,2970.0,0.0,2000,0,98075,47.598,-122.019,2970,10335,13.495306671216452,9.243388226022383
7697870310,20140514T000000,266000.0,3.0,2.5,1780.0,7214.0,1.0,0,0,4,7,1400.0,380.0,1986,0,98030,47.3667,-122.182,1520,7228,12.491255347155265,8.88391747120797
2795000060,20141222T000000,722500.0,5.0,2.25,3700.0,7207.0,1.0,0,1,5,8,1850.0,1400.0,1970,0,98177,47.7736,-122.371,2340,7900,13.490474083050811,8.882946799288174
2408600160,20150228T000000,352000.0,4.0,2.5,1252.0,19160.0,1.0,0,0,3,8,992.0,260.0,1996,0,98001,47.3216,-122.291,1860,25002,12.77138929548529,10.126751096650914
7888200240,20150319T000000,265000.0,4.0,1.5,1240.0,8158.0,1.0,0,0,4,7,1110.0,130.0,1961,0,98198,47.3716,-122.31,1520,8147,12.487488878546145,9.0068768914288
151000075,20150206T000000,856000.0,3.0,2.5,2160.0,3920.0,2.0,0,0,3,9,2160.0,0.0,2014,0,98116,47.5762,-122.415,1500,4920,13.660026823347495,8.27410200229233
5104530240,20140724T000000,346950.0,3.0,2.5,2040.0,4348.0,2.0,0,0,4,8,2040.0,0.0,2006,0,98038,47.3517,-121.999,2380,4348,12.756938838583233,8.37770121259764
4139680070,20140617T000000,866059.0,5.0,3.5,3130.0,4797.0,2.0,0,0,3,9,2570.0,560.0,2014,0,98006,47.5664,-122.129,3440,5439,13.671709469209208,8.47595444339964
7852180260,20150129T000000,410000.0,3.0,2.5,2350.0,4456.0,2.0,0,0,3,7,2350.0,0.0,2004,0,98065,47.5314,-121.854,2350,4456,12.923914877701906,8.402231172946555
1471610060,20140708T000000,370000.0,3.0,1.75,1570.0,16817.0,2.0,0,0,3,7,1570.0,0.0,1982,0,98045,47.4716,-121.756,1600,16817,12.821260987319457,9.730205020392843
3520069033,20140623T000000,230000.0,3.0,1.0,1530.0,19160.0,1.5,0,0,4,7,1530.0,0.0,1919,0,98022,47.1776,-122.011,1768,42148,12.345838935721968,12.87166104746729
9268200550,20141010T000000,400000.0,2.0,2.0,1520.0,5010.0,1.0,0,0,3,7,1520.0,0.0,1999,0,98117,47.6948,-122.364,1110,5040,12.899222326086994,8.519390774959724
1788700295,20150311T000000,172000.0,3.0,1.0,1350.0,9680.0,1.0,0,0,4,7,820.0,530.0,1959,0,98023,47.3274,-122.346,1320,9225,12.055255569732177,9.177920480720072
7379600240,20140714T000000,615000.0,3.0,1.75,1950.0,8480.0,1.0,0,0,4,8,1250.0,700.0,1962,0,98007,47.5893,-122.15,1740,8480,13.329379172803593,9.0455836463617
8691330060,20150407T000000,860000.0,4.0,3.5,3950.0,9600.0,2.0,0,0,3,10,3740.0,0.0,1998,0,98075,47.5945,-121.981,3110,10213,13.664688831019712,9.169622538697624
6384500581,20140618T000000,555000.0,3.0,1.75,2040.0,6000.0,1.0,0,0,5,7,1120.0,920.0,1958,0,98116,47.5688,-122.397,1530,6250,13.22672519452875,8.699681400989514
6690500070,20140721T000000,579000.0,3.0,2.5,1990.0,4040.0,1.5,0,0,5,8,1390.0,600.0,1926,0,98103,47.6867,-122.354,1180,3030,13.269059483669357,8.304247465078474
3205400140,20140630T000000,385000.0,3.0,1.75,1300.0,7030.0,1.0,0,0,3,7,1300.0,0.0,1968,0,98034,47.721,-122.179,1450,7650,12.861001210669146,8.858084222199162
6662410070,20150414T000000,420000.0,4.0,2.25,2030.0,12000.0,2.0,0,0,3,7,2030.0,0.0,1977,0,98011,47.7699,-122.168,2190,9900,12.948012371209098,9.392745258631441
1919800260,20140716T000000,645000.0,3.0,1.75,2340.0,6750.0,1.5,0,0,5,7,1620.0,720.0,1914,0,98103,47.6956,-122.335,1410,3388,13.377007146164305,8.81744592104187
7283900045,20150428T000000,549950.0,3.0,2.5,2160.0,6288.0,2.0,0,0,3,8,2160.0,0.0,1996,0,98133,47.7655,-122.35,1830,7600,13.217584462330732,8.746557354543503
3756100160,20140923T000000,678000.0,3.0,2.75,2770.0,10000.0,1.0,0,1,5,8,1640.0,1130.0,1962,0,98033,47.7011,-122.206,2450,10000,13.426904041847699,9.210440366976517
3352401981,20140521T000000,199000.0,4.0,2.0,2030.0,8120.0,2.0,0,0,3,7,2030.0,0.0,1950,0,98178,47.4994,-122.261,1520,9440,12.201065128819632,9.002208578282412
5315100394,20150218T000000,604000.0,3.0,1.0,1440.0,13824.0,1.0,0,0,4,7,1440.0,0.0,1957,0,98040,47.5872,-122.241,2540,12092,13.311331132544721,9.534233826390535
3450300270,20150403T000000,268000.0,5.0,1.75,1730.0,10368.0,1.0,0,0,5,7,1010.0,720.0,1963,0,98059,47.5008,-122.162,1730,7728,12.498745990829315,9.246575864558277
2325069117,20140805T000000,960000.0,5.0,3.5,4234.5,16305.0,2.0,0,0,3,10,2820.0,1400.0,2003,0,98074,47.6346,-122.011,4330,18741,13.774689605110144,9.699288417222856
7199340310,20150218T000000,509250.0,3.0,2.5,2100.0,7600.0,1.0,0,0,4,7,1450.0,650.0,1980,0,98052,47.6968,-122.127,2010,7600,13.140696297759192,8.936035096566041
8663260030,20141118T000000,416000.0,3.0,2.5,1800.0,5372.0,2.0,0,0,3,8,1800.0,0.0,1987,0,98034,47.7188,-122.177,1650,6014,12.938442943086665,8.589141690728821
9315100030,20140515T000000,190000.0,3.0,1.0,1090.0,8520.0,1.0,0,0,3,7,1090.0,0.0,1967,0,98003,47.3364,-122.307,1190,8520,12.154784614286667,9.050288983827956
2190601049,20150429T000000,212000.0,3.0,1.5,1010.0,10000.0,1.0,0,0,4,7,1010.0,0.0,1973,0,98003,47.2881,-122.294,2420,34637,12.264346270624157,9.210440366976517
9264930400,20141029T000000,325900.0,3.0,2.5,2040.0,9765.0,2.0,0,0,3,8,2040.0,0.0,1985,0,98023,47.309,-122.349,2350,10150,12.694348933246843,9.186662244621605
2490200055,20140801T000000,560000.0,3.0,3.5,2270.0,4088.0,2.0,0,0,3,8,1880.0,390.0,1996,0,98136,47.5356,-122.384,1760,5425,13.235693848424024,8.316055720364643
3830630140,20140924T000000,275000.0,3.0,2.5,1730.0,5799.0,2.0,0,0,4,7,1730.0,0.0,1987,0,98030,47.3499,-122.177,1710,6490,12.524530013005734,8.66561319653451
6385260160,20150309T000000,665000.0,4.0,2.5,2480.0,15411.0,2.0,0,2,3,8,2480.0,0.0,1994,0,98059,47.5379,-122.16,2940,14679,13.407543823396258,9.642901705746048
5701500030,20140601T000000,1505000.0,4.0,3.5,3480.0,7232.0,2.0,0,0,3,9,2580.0,900.0,1926,2010,98144,47.5859,-122.291,2380,5642,14.22430412061672,8.886409166849282
859000160,20141203T000000,375000.0,4.0,2.0,1720.0,2410.0,1.0,0,0,3,7,970.0,750.0,1930,2006,98106,47.5252,-122.361,1160,1404,12.834683971615659,7.787796878181171
123039633,20140909T000000,359950.0,3.0,1.75,1570.0,6975.0,1.0,0,0,3,7,1040.0,530.0,1979,0,98126,47.5137,-122.37,1280,7813,12.793723190057223,8.850230965588816
3601200465,20150123T000000,340000.0,4.0,2.75,3527.0,7200.0,2.0,0,0,3,7,3527.0,0.0,2005,0,98198,47.3823,-122.3,2490,7200,12.73670383776449,8.881975184248867
106000320,20141031T000000,401000.0,2.0,1.0,840.0,8100.0,1.0,0,0,4,7,840.0,0.0,1948,0,98177,47.7019,-122.366,1100,8220,12.901719200051183,8.999742789830492
7631200292,20140626T000000,669000.0,2.0,1.75,1950.0,10766.0,1.0,0,3,4,6,1160.0,790.0,1952,0,98166,47.4504,-122.377,1780,11721,13.41354083387756,9.284241179815718
2526059046,20150429T000000,638500.0,4.0,2.5,1980.0,6568.0,2.0,0,0,3,8,1980.0,0.0,2004,0,98052,47.704,-122.101,2310,6496,13.366878520624217,8.790116892892472
3416600111,20150323T000000,545000.0,2.0,1.5,1620.0,3760.0,2.0,0,0,5,7,1170.0,450.0,1924,0,98144,47.6012,-122.291,2130,4000,13.208542908506082,8.232440158470336
3205500160,20141226T000000,524000.0,4.0,1.0,1980.0,7015.0,1.0,0,0,3,7,1260.0,720.0,1973,0,98034,47.7204,-122.18,1570,7626,13.169248871698304,8.855948534052018
824059331,20141108T000000,1610000.0,5.0,3.625,3530.0,13260.0,2.0,0,0,3,10,3530.0,0.0,2013,0,98040,47.5761,-122.205,3340,13260,14.291745358078465,9.4925826756776
5347200060,20140909T000000,280000.0,2.0,1.0,1260.0,4800.0,1.0,0,0,3,6,1100.0,160.0,1947,0,98126,47.5196,-122.376,1260,2435,12.54254845357358,8.476579508530941
9323610260,20140825T000000,828000.0,4.0,2.5,2120.0,10841.0,1.0,0,0,4,8,1500.0,620.0,1979,0,98006,47.556,-122.156,3130,10950,13.626769641096136,9.291182759820284
8732160240,20141017T000000,223000.0,3.0,1.75,1360.0,10573.0,1.0,0,0,4,7,1360.0,0.0,1984,0,98023,47.2983,-122.374,1580,8280,12.314931534737134,9.266153436795395
9808640320,20150102T000000,1289000.0,4.0,3.5,3100.0,2261.0,2.0,0,2,3,9,2250.0,850.0,1981,0,98033,47.6512,-122.202,2660,2000,14.069378057716214,7.724004656676065
1326069050,20150504T000000,750000.0,2.0,2.0,2370.0,19160.0,1.0,0,0,3,7,2370.0,0.0,1970,0,98019,47.7388,-121.972,1860,14475,13.527829818844937,11.952025200244007
1454100267,20150417T000000,430000.0,2.0,1.0,1460.0,9207.0,1.0,0,0,3,7,1210.0,250.0,1947,0,98125,47.7195,-122.287,1500,6898,12.971542813248437,9.127827950401718
5021900160,20140618T000000,711000.0,4.0,1.75,1980.0,10800.0,1.0,0,0,5,6,990.0,990.0,1948,0,98040,47.5768,-122.222,2180,10800,13.47442911525415,9.287394001418473
818100030,20141204T000000,310000.0,4.0,2.5,1930.0,7014.0,2.0,0,0,3,8,1930.0,0.0,1994,0,98042,47.3921,-122.163,1990,7920,12.644330802262578,8.855805992536562
393000045,20141226T000000,415000.0,5.0,1.75,3700.0,9140.0,1.0,0,0,3,8,1850.0,1400.0,1957,0,98178,47.5086,-122.258,2190,6720,12.936036208848487,9.12052506765382
8091411040,20140701T000000,274900.0,4.0,2.5,1970.0,6600.0,2.0,0,0,3,7,1970.0,0.0,1987,0,98030,47.3491,-122.168,1970,7682,12.524166311833152,8.79497643168877
5561200310,20140609T000000,525000.0,3.0,3.0,2470.0,19160.0,2.0,0,0,4,8,2470.0,0.0,1980,0,98027,47.4661,-121.997,2310,35350,13.171155446333852,10.503586992046001
3204500340,20141219T000000,179500.0,3.0,1.0,1180.0,19160.0,1.0,0,0,3,7,1180.0,0.0,1952,0,98092,47.3313,-122.198,2300,13714,12.097936057925594,10.380187461572742
9222400935,20140523T000000,478000.0,3.0,1.0,1280.0,2580.0,1.5,0,0,3,8,1280.0,0.0,1910,2014,98115,47.6727,-122.32,1410,3150,13.077368103521614,7.855932199718614
1796350570,20140521T000000,195000.0,3.0,1.75,1380.0,7350.0,1.0,0,0,3,7,990.0,390.0,1981,0,98042,47.369,-122.093,1660,8400,12.180759965737863,8.902591637374087
2473450200,20150305T000000,385000.0,4.0,3.0,2740.0,10925.0,1.0,0,0,3,8,1670.0,1070.0,1980,0,98058,47.4538,-122.125,2330,9940,12.861001210669146,9.298900548955663
1387300570,20141201T000000,401000.0,3.0,2.75,2020.0,9505.0,1.0,0,0,3,7,1260.0,760.0,1969,0,98011,47.7399,-122.197,2080,11901,12.901719200051183,9.159678457173955
8857640860,20140926T000000,522000.0,4.0,2.5,2835.0,6598.0,2.0,0,0,3,8,2835.0,0.0,2002,0,98038,47.3878,-122.034,2770,6969,13.165424782571753,8.794673401383422
5415000240,20150224T000000,330000.0,4.0,1.75,1520.0,14417.0,1.0,0,0,4,7,1520.0,0.0,1968,0,98065,47.526,-121.809,1600,10716,12.706850963741102,9.576232704964523
2591760070,20140603T000000,503000.0,3.0,2.5,2190.0,4882.0,2.0,0,0,3,9,2190.0,0.0,1999,0,98155,47.7641,-122.306,2190,7055,13.12834743715147,8.49351506406166
4131500140,20150212T000000,175000.0,5.0,1.75,1680.0,8400.0,1.0,0,0,4,7,1680.0,0.0,1979,0,98003,47.3035,-122.307,1800,8550,12.07254696717504,9.036106025364846
7203220370,20150320T000000,963990.0,4.0,3.5,3915.0,6364.0,2.0,0,0,3,9,3740.0,0.0,2014,0,98053,47.6844,-122.016,3830,6507,13.778837237449515,8.758569510991506
1651500060,20140929T000000,845000.0,5.0,2.0,1720.0,9972.0,1.0,0,0,4,8,1720.0,0.0,1951,0,98004,47.6368,-122.218,2700,9023,13.647093089770562,9.207636720401869
7883600700,20150122T000000,157500.0,2.0,1.0,670.0,4500.0,1.0,0,0,3,5,670.0,0.0,1905,0,98108,47.5271,-122.326,1210,4500,11.967187086434018,8.412054873292933
567000755,20141205T000000,450000.0,2.0,3.0,1790.0,1709.0,2.0,0,0,3,7,1400.0,390.0,2001,0,98144,47.5926,-122.296,1460,1462,13.017005083966255,7.444248649496705
9294300615,20140918T000000,925000.0,4.0,1.75,2440.0,11793.0,1.0,0,4,3,8,1420.0,1020.0,1950,0,98115,47.6807,-122.267,2500,8028,13.73755009757506,9.37534620656045
3213200215,20150105T000000,600000.0,2.0,1.0,920.0,5029.0,1.0,0,0,4,7,920.0,0.0,1938,0,98115,47.6726,-122.265,1230,5029,13.304686600863562,8.523175263093785
9136101776,20140918T000000,709000.0,4.0,1.0,1680.0,4087.0,1.5,0,0,3,7,1680.0,0.0,1911,0,98103,47.6667,-122.337,1740,3745,13.471612215950506,8.31581113188354
5035300850,20141110T000000,1385000.0,5.0,3.625,3290.0,6480.0,2.0,0,0,5,10,2190.0,1100.0,1938,0,98199,47.653,-122.415,2010,7639,14.141211419624977,8.776630098427717
3668001080,20140911T000000,248000.0,3.0,2.5,2120.0,6840.0,1.0,0,0,3,7,1220.0,900.0,1984,0,98092,47.278,-122.145,1820,8200,12.421188057397055,8.830689198760998
5540800100,20150511T000000,245000.0,3.0,1.0,910.0,6630.0,1.0,0,0,4,6,910.0,0.0,1912,0,98103,47.6947,-122.346,950,5100,12.409017571151187,8.799510901368867
3679401110,20140530T000000,332000.0,2.0,1.0,1000.0,4776.0,1.0,0,0,4,6,1000.0,0.0,1942,0,98108,47.5619,-122.315,1500,4800,12.712893259942282,8.471568013389962
7852130100,20150313T000000,459950.0,3.0,2.5,2340.0,4273.0,2.0,0,0,3,7,2340.0,0.0,2002,0,98065,47.5362,-121.878,2400,4624,13.038875241052304,8.360305435879093
9828200147,20150410T000000,425000.0,3.0,2.0,1180.0,1800.0,2.0,0,2,3,8,1180.0,0.0,1994,0,98122,47.6168,-122.301,1500,1948,12.959846800844963,7.496097345175956
826069085,20140903T000000,460000.0,3.0,2.25,2080.0,19160.0,1.0,0,0,3,8,1590.0,490.0,1979,0,98077,47.7506,-122.063,2270,51836,13.038983942375959,10.83891402271876
6383900090,20140904T000000,838300.0,5.5,2.5,3760.0,12978.0,1.0,0,0,3,9,2360.0,1400.0,1967,0,98117,47.6976,-122.381,2300,7362,13.639132503515611,9.471087945687758
8100000090,20141111T000000,256000.0,3.0,2.5,1480.0,7200.0,2.0,0,0,5,7,1480.0,0.0,1995,0,98010,47.3126,-122.023,1350,7200,12.45293662970407,8.881975184248867
7805450750,20150120T000000,864000.0,3.0,2.75,3060.0,13554.0,2.0,0,0,3,10,3060.0,0.0,1984,0,98006,47.5609,-122.106,3060,11455,13.66932920519293,9.514510761932765
148000705,20150305T000000,900000.0,4.0,3.5,3070.0,4440.0,2.0,0,0,3,9,2030.0,1040.0,1922,2007,98116,47.5732,-122.411,1780,4800,13.710151153416941,8.398634855292102
1432400490,20150401T000000,145600.0,3.0,1.0,1170.0,7560.0,1.0,0,0,3,6,1170.0,0.0,1958,0,98058,47.4514,-122.178,1170,7560,11.888625282853006,8.93075873555827
7974200820,20140821T000000,865000.0,5.0,3.0,2900.0,6730.0,1.0,0,0,5,8,1830.0,1070.0,1977,0,98115,47.6784,-122.285,2370,6283,13.670485941982712,8.814479000010714
8731951130,20140609T000000,250250.0,3.0,2.25,2210.0,8000.0,2.0,0,0,4,8,2210.0,0.0,1969,0,98023,47.3085,-122.381,1990,8000,12.430219693173479,8.987321812850125
7227801955,20140919T000000,162000.0,4.0,2.0,1440.0,7641.0,1.0,0,0,4,5,1440.0,0.0,1943,0,98056,47.508,-122.183,1440,7750,11.995357787034976,8.941414628006845
3558910490,20140731T000000,450000.0,4.0,1.75,1980.0,7350.0,1.0,0,0,3,7,1430.0,550.0,1973,0,98034,47.7088,-122.202,1870,7920,13.017005083966255,8.902591637374087
324059112,20150325T000000,675500.0,4.0,2.75,2060.0,19160.0,1.0,0,0,2,8,1460.0,600.0,1978,0,98005,47.5934,-122.154,2060,16088,13.423209916766195,9.968572799192062
2710600025,20141103T000000,697000.0,3.0,2.25,2420.0,5304.0,1.5,0,0,5,7,1640.0,780.0,1947,0,98115,47.6765,-122.285,1560,5304,13.454542124461861,8.576405051048084
7582700100,20141111T000000,1324050.0,3.0,3.25,3440.0,4080.0,2.0,0,0,3,9,2560.0,880.0,2005,0,98105,47.6644,-122.28,3110,4080,14.09620653437469,8.314097335405807
3882300100,20141201T000000,490000.0,3.0,1.75,1600.0,16510.0,1.0,0,0,3,8,1600.0,0.0,1984,0,98052,47.6601,-122.135,1510,10407,13.102162710901053,9.711782104431833
3735900590,20141021T000000,590000.0,3.0,2.25,2210.0,5742.0,1.0,0,0,3,8,1460.0,750.0,1951,0,98115,47.6891,-122.318,1900,4590,13.28787951079572,8.655737000864297
5153200356,20150512T000000,280000.0,4.0,1.75,2250.0,16000.0,1.0,0,0,3,8,1450.0,800.0,1957,0,98023,47.3303,-122.351,1930,16000,12.54254845357358,9.680406499268875
7625702350,20140523T000000,515000.0,2.0,1.0,1680.0,6500.0,1.0,0,0,4,7,1140.0,540.0,1941,0,98136,47.55,-122.388,1610,6500,13.151924121391561,8.77971129020447
2755200090,20140714T000000,576000.0,3.0,1.0,1140.0,5395.0,1.0,0,0,4,7,1010.0,130.0,1909,0,98115,47.6782,-122.306,1700,5376,13.263864675787632,8.593413217327646
626059317,20141120T000000,375000.0,3.0,1.75,1430.0,10574.0,2.0,0,0,3,7,1430.0,0.0,1981,0,98011,47.7668,-122.218,1900,10450,12.834683971615659,9.266248003914479
7199360090,20150320T000000,478000.0,3.0,1.0,1440.0,7107.0,1.0,0,0,4,7,1000.0,440.0,1980,0,98052,47.6968,-122.124,1540,7140,13.077368103521614,8.868976189274543
8651443480,20150128T000000,282000.0,3.0,1.0,1670.0,5200.0,1.0,0,0,5,7,1030.0,640.0,1977,0,98042,47.3659,-122.092,1620,6696,12.549665896013254,8.556606193773073
